"伝票日付","伝票区分(71:在庫調整)","伝票番号","管理番号(表示のみ)","納期（伝票）","出荷予定日（伝票）","得意先コード","得意先名１","得意先名２(使用しない)","敬称(使用しない)","先方部署名(使用しない)","先方役職名(使用しない)","先方担当者名(使用しない)","請求先コード","担当者コード(使用しない)","担当者名(使用しない)","部門コード(使用しない)","部門名(使用しない)","納入先コード","納入先１（使用しない）","納入先名２(使用しない)","納入先先方部署名(使用しない)","納入先先方役職名(使用しない)","納入先先方担当者名(使用しない)","等級汎用マスター１コード","等級汎用マスター１名","階級汎用マスター２コード","階級汎用マスター２名","荷印汎用マスター３コード","荷印汎用マスター３名","産地汎用マスター４コード","産地汎用マスター４名","汎用マスター５コード（伝票）","汎用マスター５名（伝票）","倉庫コード（伝票）","倉庫名（伝票）","摘要(全角32文字)","社店コード（統一伝票）","分類コード（統一伝票）","取引先コード（統一伝票）","伝票区分（統一伝票）","汎用数値１（伝票）","汎用数値２（伝票）","汎用数値３（伝票）","汎用数値４（伝票）","汎用数値５（伝票）","システムデート","ジョブデート","汎用日付３（伝票）","汎用日付４（伝票）","汎用日付５（伝票）","汎用摘要１（伝票）","汎用摘要２（伝票）","汎用摘要３（伝票）","汎用摘要４（伝票）","汎用摘要５（伝票）","付箋（伝票）","付箋摘要（伝票）","発行区分","適格請求書計算","諸口得意先法人番号","諸口得意先郵便番号","諸口得意先住所１","諸口得意先住所２","諸口得意先住所３","諸口得意先電話番号","諸口得意先FAX番号","諸口納入先法人番号","諸口納入先郵便番号","諸口納入先住所１","諸口納入先住所２","諸口納入先住所３","諸口納入先電話番号","諸口納入先FAX番号","諸口納入先敬称","１階層目行番号","２階層目行番号","３階層目行番号","４階層目行番号","５階層目行番号","明細種(1固定)","納期（明細）","出荷予定日（明細）","等級コード","階級コード","荷印コード","産地コード(任意)","区分コード","倉庫コード（明細）","商品コード","ケース２入数(使用しない)","ケース２箱数(使用しない)","入数(使用しない)","箱数(使用しない)","数量","区分(1:ﾛｽ,4:振替,6:調整)","単価","金額","本体金額","消費税(使用しない)","原単価(使用しない)","原価(使用しない)","原価本体金額","売単価(使用しない)","売価(使用しない)","売価本体金額","ケース２入数(使用しない)小数桁数","ケース２箱数(使用しない)小数桁数","入数(使用しない)小数桁数","箱数(使用しない)小数桁数","数量小数桁数","数量端数処理","単価小数桁数","使用単価","金額端数桁数","金額端数処理","消費税区分","売価消費税区分","消費税率インデックス","税額計算単位","税額端数桁","税額端数処理","仕入先コード(使用しない)","計算式コード","汎用数値１（明細）","汎用数値２（明細）","汎用数値３（明細）","汎用数値４（明細）","汎用数値５（明細）","汎用日付１（明細）","汎用日付２（明細）","汎用日付３（明細）","汎用日付４（明細）","汎用日付５（明細）","付箋（明細）","印字対象外区分","明細区分","同時入力区分","直送区分","等級名","階級名","荷印名","産地名","区分名","倉庫名（明細）","商品名","商品名２(使用しない)","商品名３(使用しない)","商品名４(使用しない)","商品名５(使用しない)","印刷用商品コード(使用しない)","(2:G経費,3:ｸｻﾘ,5:加工費B)","手入力項目(半角8文字)","仕入先名１(使用しない)","仕入先名２(使用しない)","汎用摘要１（明細）","汎用摘要２（明細）","汎用摘要３（明細）","汎用摘要４（明細）","汎用摘要５（明細）","付箋摘要（明細）"
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,60,0,0,0,0,1,,,"000","000","9007","000","000","0000","00302",0.0000,0.0000,0.0000,0.0000,1779.0000,"06",58.0000,103182.0000,103182.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,1,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"","",荷9007,"","","",商00302,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,61,0,0,0,0,1,,,"048","080","0000","000","000","0000","00401",0.0000,0.0000,0.0000,0.0000,7.0000,"06",3500.0000,24500.0000,24500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階080,"","","","",商00401,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,62,0,0,0,0,1,,,"048","083","8124","000","000","0000","00401",0.0000,0.0000,0.0000,0.0000,11.0000,"06",2800.0000,30800.0000,30800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階083,荷8124,"","","",商00401,"","","","","",単06,ﾃﾆ2,"","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,63,0,0,0,0,1,,,"048","086","8124","000","000","0000","00401",0.0000,0.0000,0.0000,0.0000,16.0000,"06",3000.0000,48000.0000,48000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階086,荷8124,"","","",商00401,"","","","","",単06,ﾃﾆ2,"","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,64,0,0,0,0,1,,,"048","089","8124","000","000","0000","00401",0.0000,0.0000,0.0000,0.0000,6.0000,"06",2800.0000,16800.0000,16800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階089,荷8124,"","","",商00401,"","","","","",単06,ﾃﾆ2,"","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,65,0,0,0,0,1,,,"048","020","5804","000","000","0000","00433",0.0000,0.0000,0.0000,0.0000,2.0000,"06",4000.0000,8000.0000,8000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階020,荷5804,"","","",商00433,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,66,0,0,0,0,1,,,"012","086","5853","000","000","0000","00438",0.0000,0.0000,0.0000,0.0000,2.0000,"06",2600.0000,5200.0000,5200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等012,階086,荷5853,"","","",商00438,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,67,0,0,0,0,1,,,"015","086","5853","000","000","0000","00438",0.0000,0.0000,0.0000,0.0000,72.0000,"06",1800.0000,129600.0000,129600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等015,階086,荷5853,"","","",商00438,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,68,0,0,0,0,1,,,"015","089","5853","000","000","0000","00438",0.0000,0.0000,0.0000,0.0000,92.0000,"06",1800.0000,165600.0000,165600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等015,階089,荷5853,"","","",商00438,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,69,0,0,0,0,1,,,"048","086","5853","000","000","0000","00438",0.0000,0.0000,0.0000,0.0000,19.0000,"06",2650.0000,50350.0000,50350.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階086,荷5853,"","","",商00438,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,70,0,0,0,0,1,,,"048","089","5853","000","000","0000","00438",0.0000,0.0000,0.0000,0.0000,94.0000,"06",2600.0000,244400.0000,244400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階089,荷5853,"","","",商00438,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,71,0,0,0,0,1,,,"047","086","8105","000","000","0000","00499",0.0000,0.0000,0.0000,0.0000,9.0000,"06",2300.0000,20700.0000,20700.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等047,階086,荷8105,"","","",商00499,"","","","","",単06,ﾃﾆ3,"","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,72,0,0,0,0,1,,,"048","083","8105","000","000","0000","00499",0.0000,0.0000,0.0000,0.0000,5.0000,"06",2300.0000,11500.0000,11500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階083,荷8105,"","","",商00499,"","","","","",単06,ﾃﾆ3,"","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,73,0,0,0,0,1,,,"048","086","8105","000","000","0000","00499",0.0000,0.0000,0.0000,0.0000,7.0000,"06",2500.0000,17500.0000,17500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階086,荷8105,"","","",商00499,"","","","","",単06,ﾃﾆ3,"","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,74,0,0,0,0,1,,,"048","089","8105","000","000","0000","00499",0.0000,0.0000,0.0000,0.0000,14.0000,"06",2500.0000,35000.0000,35000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等048,階089,荷8105,"","","",商00499,"","","","","",単06,ﾃﾆ3,"","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,75,0,0,0,0,1,,,"000","083","8516","000","000","0000","00599",0.0000,0.0000,0.0000,0.0000,540.0000,"06",330.0000,178200.0000,178200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階083,荷8516,"","","",商00599,"","","","","",単06,ﾃﾆ4,"","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,1000,0,0,0,0,18,,,"000","000","0000","000","000","0000","00000",0.0000,0.0000,0.0000,0.0000,0.0000,"00",0.0000,0.0000,0.0000,11728.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,0,1,2,1,1,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"","","","","","","伝票単位消費税(10.00%)","","","","","",単07,"","","","","","","","",""
"2025/05/31",71,"0000000003","0000000001",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/13","2025/06/13",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,1002,0,0,0,0,18,,,"000","000","0000","000","000","0000","00000",0.0000,0.0000,0.0000,0.0000,0.0000,"00",0.0000,0.0000,0.0000,488487.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,0,3,2,1,1,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"","","","","","","伝票単位消費税(8.00% 軽)","","","","","",単07,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,1,0,0,0,0,1,,,"669","078","8516","000","000","0000","00599",0.0000,0.0000,0.0000,0.0000,140.0000,"06",330.0000,46200.0000,46200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等669,階078,荷8516,"","","",商00599,"","","","","",単06,ﾃﾆ4,"","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,2,0,0,0,0,1,,,"669","080","8516","000","000","0000","00599",0.0000,0.0000,0.0000,0.0000,50.0000,"06",330.0000,16500.0000,16500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等669,階080,荷8516,"","","",商00599,"","","","","",単06,ﾃﾆ4,"","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,3,0,0,0,0,1,,,"669","083","8516","000","000","0000","00599",0.0000,0.0000,0.0000,0.0000,810.0000,"06",330.0000,267300.0000,267300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等669,階083,荷8516,"","","",商00599,"","","","","",単06,ﾃﾆ4,"","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,4,0,0,0,0,1,,,"000","000","0000","000","000","0000","00599",0.0000,0.0000,0.0000,0.0000,14.0000,"06",1300.0000,18200.0000,18200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"","","","","","",商00599,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,5,0,0,0,0,1,,,"000","078","5444","000","000","0000","00569",0.0000,0.0000,0.0000,0.0000,40.0000,"06",274.0000,10960.0000,10960.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階078,荷5444,"","","",商00569,"","","","","",単06,"","未設定","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,6,0,0,0,0,1,,,"000","080","5444","000","000","0000","00569",0.0000,0.0000,0.0000,0.0000,160.0000,"06",260.0000,41600.0000,41600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"未設定","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,"",階080,荷5444,"","","",商00569,"","","","","",単06,"","未設定","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,7,0,0,0,0,1,,,"008","078","5284","000","000","0000","00604",0.0000,0.0000,0.0000,0.0000,22.0000,"06",2343.0000,51546.0000,51546.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等008,階078,荷5284,"","","",商00604,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,8,0,0,0,0,1,,,"008","080","5284","000","000","0000","00604",0.0000,0.0000,0.0000,0.0000,23.0000,"06",2510.0000,57730.0000,57730.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等008,階080,荷5284,"","","",商00604,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,9,0,0,0,0,1,,,"008","078","5283","000","000","0000","00609",0.0000,0.0000,0.0000,0.0000,44.0000,"06",2427.0000,106788.0000,106788.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等008,階078,荷5283,"","","",商00609,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,10,0,0,0,0,1,,,"012","078","5283","000","000","0000","00609",0.0000,0.0000,0.0000,0.0000,20.0000,"06",2757.0000,55140.0000,55140.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等012,階078,荷5283,"","","",商00609,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,11,0,0,0,0,1,,,"086","078","5283","000","000","0000","00609",0.0000,0.0000,0.0000,0.0000,10.0000,"06",2120.0000,21200.0000,21200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等086,階078,荷5283,"","","",商00609,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,12,0,0,0,0,1,,,"008","078","5283","000","000","0000","00625",0.0000,0.0000,0.0000,0.0000,37.0000,"06",3000.0000,111000.0000,111000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等008,階078,荷5283,"","","",商00625,"","","","","",単06,"","","","","","","","",""
"2025/05/31",71,"0000000005","0000000002",,,"00000","","","","","","","00000","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00",0.0000,0.0000,0.0000,0.0000,0.0000,"2025/06/14","2025/06/14",,,,"","","","","",0,"",0,1,,,,,,,,,,,,,,,,13,0,0,0,0,1,,,"012","078","5283","000","000","0000","00625",0.0000,0.0000,0.0000,0.0000,22.0000,"06",2890.0000,63580.0000,63580.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,1,0,1,1,1,2,2,3,2,1,1,"00000","000",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,0,0,0,0,1,等012,階078,荷5283,"","","",商00625,"","","","","",単06,"","","","","","","","",""
